"n","vocabulary","beta_local","beta_local_r2","generator","replicate","seed","benchmark"
100000,4613,0.266271054346232,0.989163815242271,"Zipf Markov control",57,2057,"strict equifinality"
500,323,1.07343143984493,0.993213426988065,"latent mixture",57,2057,"strict equifinality"
584,401,1.07343143984493,0.993213426988065,"latent mixture",57,2057,"strict equifinality"
683,490,1.07343143984493,0.993213426988065,"latent mixture",57,2057,"strict equifinality"
798,579,1.07343143984493,0.993213426988065,"latent mixture",57,2057,"strict equifinality"
933,654,0.953617865517485,0.989815458229313,"latent mixture",57,2057,"strict equifinality"
1090,767,0.783285222439856,0.955600365607985,"latent mixture",57,2057,"strict equifinality"
1274,908,0.626527802189714,0.911307099849955,"latent mixture",57,2057,"strict equifinality"
1488,969,0.496970306316206,0.878563104129107,"latent mixture",57,2057,"strict equifinality"
1739,973,0.44744375949516,0.90997301322674,"latent mixture",57,2057,"strict equifinality"
2033,1022,0.498552694458579,0.878704387440337,"latent mixture",57,2057,"strict equifinality"
2375,1087,0.57788040038412,0.923323057699885,"latent mixture",57,2057,"strict equifinality"
2776,1281,0.595929711268815,0.940493184973292,"latent mixture",57,2057,"strict equifinality"
3244,1500,0.556972415530985,0.916735170913335,"latent mixture",57,2057,"strict equifinality"
3791,1561,0.526483222577535,0.914313498397054,"latent mixture",57,2057,"strict equifinality"
4431,1568,0.474806395231515,0.938712524317414,"latent mixture",57,2057,"strict equifinality"
5178,1685,0.467411659858762,0.939838478461424,"latent mixture",57,2057,"strict equifinality"
6051,1919,0.47600234331106,0.948190251563908,"latent mixture",57,2057,"strict equifinality"
7071,2114,0.492805437386142,0.958360561916788,"latent mixture",57,2057,"strict equifinality"
8263,2261,0.445768035864221,0.953617695657508,"latent mixture",57,2057,"strict equifinality"
9657,2266,0.391322305167042,0.977150913091982,"latent mixture",57,2057,"strict equifinality"
11285,2495,0.374891792461453,0.980057544148255,"latent mixture",57,2057,"strict equifinality"
13188,2643,0.380954745852442,0.981878863684626,"latent mixture",57,2057,"strict equifinality"
15412,2827,0.42203909435681,0.991794832939364,"latent mixture",57,2057,"strict equifinality"
18011,2985,0.387106764718891,0.992633674811307,"latent mixture",57,2057,"strict equifinality"
21049,3141,0.374655989564166,0.990302600866253,"latent mixture",57,2057,"strict equifinality"
24598,3448,0.346315072359499,0.98354508304767,"latent mixture",57,2057,"strict equifinality"
28746,3543,0.31333752639834,0.970906908281179,"latent mixture",57,2057,"strict equifinality"
33594,3737,0.274016677840742,0.964628916837851,"latent mixture",57,2057,"strict equifinality"
39259,3869,0.252700047388346,0.988057694696588,"latent mixture",57,2057,"strict equifinality"
45879,3989,0.249798664284913,0.986597445308061,"latent mixture",57,2057,"strict equifinality"
53616,4123,0.240293469867353,0.987320617206751,"latent mixture",57,2057,"strict equifinality"
62657,4404,0.230881365810964,0.981048606449931,"latent mixture",57,2057,"strict equifinality"
73223,4471,0.230881365810964,0.981048606449931,"latent mixture",57,2057,"strict equifinality"
85570,4657,0.230881365810964,0.981048606449931,"latent mixture",57,2057,"strict equifinality"
100000,4752,0.230881365810964,0.981048606449931,"latent mixture",57,2057,"strict equifinality"
500,277,0.798687286904282,0.997273405349527,"sample-space reduction",57,2057,"strict equifinality"
584,316,0.798687286904282,0.997273405349527,"sample-space reduction",57,2057,"strict equifinality"
683,359,0.798687286904282,0.997273405349527,"sample-space reduction",57,2057,"strict equifinality"
798,418,0.798687286904282,0.997273405349527,"sample-space reduction",57,2057,"strict equifinality"
933,466,0.773143782393166,0.997362726238483,"sample-space reduction",57,2057,"strict equifinality"
1090,518,0.734510931193251,0.996835734342163,"sample-space reduction",57,2057,"strict equifinality"
1274,584,0.705278948517728,0.999359976295258,"sample-space reduction",57,2057,"strict equifinality"
1488,655,0.701776072777161,0.999304689224951,"sample-space reduction",57,2057,"strict equifinality"
1739,718,0.700679340544179,0.999319196428471,"sample-space reduction",57,2057,"strict equifinality"
2033,808,0.693206614558869,0.999541615612126,"sample-space reduction",57,2057,"strict equifinality"
2375,897,0.689601532019864,0.999489741946916,"sample-space reduction",57,2057,"strict equifinality"
2776,1005,0.684057199189255,0.999056490318074,"sample-space reduction",57,2057,"strict equifinality"
3244,1117,0.670638966308686,0.999471463625363,"sample-space reduction",57,2057,"strict equifinality"
3791,1237,0.652686302773801,0.998893988715374,"sample-space reduction",57,2057,"strict equifinality"
4431,1359,0.634728744035146,0.999347824573264,"sample-space reduction",57,2057,"strict equifinality"
5178,1516,0.626040123426312,0.999554393290958,"sample-space reduction",57,2057,"strict equifinality"
6051,1651,0.62242347117385,0.999619234320595,"sample-space reduction",57,2057,"strict equifinality"
7071,1822,0.610219422703986,0.999031716431705,"sample-space reduction",57,2057,"strict equifinality"
8263,2010,0.591507175005189,0.998925290910005,"sample-space reduction",57,2057,"strict equifinality"
9657,2216,0.579898334287802,0.998225059674642,"sample-space reduction",57,2057,"strict equifinality"
11285,2400,0.554629651758317,0.998096853299052,"sample-space reduction",57,2057,"strict equifinality"
13188,2616,0.5236110376764,0.997636965124853,"sample-space reduction",57,2057,"strict equifinality"
15412,2842,0.494169230188975,0.997486982546404,"sample-space reduction",57,2057,"strict equifinality"
18011,3066,0.468828953405498,0.995977971942656,"sample-space reduction",57,2057,"strict equifinality"
21049,3277,0.440870365437002,0.997118453781492,"sample-space reduction",57,2057,"strict equifinality"
24598,3504,0.410891618170587,0.997152361907784,"sample-space reduction",57,2057,"strict equifinality"
28746,3725,0.381186174736259,0.995353671269257,"sample-space reduction",57,2057,"strict equifinality"
33594,3967,0.347304268587984,0.989742650981182,"sample-space reduction",57,2057,"strict equifinality"
39259,4169,0.309390627476633,0.985838049769166,"sample-space reduction",57,2057,"strict equifinality"
45879,4362,0.269759465130486,0.981929762220581,"sample-space reduction",57,2057,"strict equifinality"
53616,4520,0.22896336909741,0.982493364044913,"sample-space reduction",57,2057,"strict equifinality"
62657,4680,0.194207667537811,0.977484128537938,"sample-space reduction",57,2057,"strict equifinality"
73223,4808,0.194207667537811,0.977484128537938,"sample-space reduction",57,2057,"strict equifinality"
85570,4916,0.194207667537811,0.977484128537938,"sample-space reduction",57,2057,"strict equifinality"
100000,5002,0.194207667537811,0.977484128537938,"sample-space reduction",57,2057,"strict equifinality"
500,252,0.816023879745866,0.999519862001565,"finite Zipf reference",58,2058,"strict equifinality"
584,287,0.816023879745866,0.999519862001565,"finite Zipf reference",58,2058,"strict equifinality"
683,323,0.816023879745866,0.999519862001565,"finite Zipf reference",58,2058,"strict equifinality"
798,374,0.816023879745866,0.999519862001565,"finite Zipf reference",58,2058,"strict equifinality"
933,419,0.806098578523994,0.99935570522608,"finite Zipf reference",58,2058,"strict equifinality"
1090,477,0.795339556135021,0.999128244811966,"finite Zipf reference",58,2058,"strict equifinality"
1274,540,0.781271882496449,0.99979921331758,"finite Zipf reference",58,2058,"strict equifinality"
1488,607,0.772524736098929,0.999432221139796,"finite Zipf reference",58,2058,"strict equifinality"
1739,683,0.756910049668315,0.999585915264633,"finite Zipf reference",58,2058,"strict equifinality"
2033,776,0.746843995368679,0.999634298590675,"finite Zipf reference",58,2058,"strict equifinality"
2375,861,0.735292775847014,0.999474761766164,"finite Zipf reference",58,2058,"strict equifinality"
2776,968,0.707347102775418,0.998231630852639,"finite Zipf reference",58,2058,"strict equifinality"
3244,1085,0.691456693905974,0.998931488647784,"finite Zipf reference",58,2058,"strict equifinality"
3791,1207,0.692458640550837,0.99890858200145,"finite Zipf reference",58,2058,"strict equifinality"
4431,1318,0.681381077533496,0.999118510635211,"finite Zipf reference",58,2058,"strict equifinality"
5178,1484,0.668670337377679,0.998816820515866,"finite Zipf reference",58,2058,"strict equifinality"
6051,1662,0.652229927110192,0.997539602840501,"finite Zipf reference",58,2058,"strict equifinality"
7071,1832,0.630928063904125,0.995620109605952,"finite Zipf reference",58,2058,"strict equifinality"
8263,2011,0.596628397983483,0.997861674159631,"finite Zipf reference",58,2058,"strict equifinality"
9657,2192,0.56667677364276,0.999102367583526,"finite Zipf reference",58,2058,"strict equifinality"
11285,2387,0.547049881552325,0.999120922773676,"finite Zipf reference",58,2058,"strict equifinality"
13188,2615,0.523497357437342,0.998089362104756,"finite Zipf reference",58,2058,"strict equifinality"
15412,2823,0.492293084054118,0.994961278552648,"finite Zipf reference",58,2058,"strict equifinality"
18011,3053,0.456268794788807,0.993178937374108,"finite Zipf reference",58,2058,"strict equifinality"
21049,3265,0.41774915707521,0.99446669737505,"finite Zipf reference",58,2058,"strict equifinality"
24598,3457,0.388786963325518,0.995496301227643,"finite Zipf reference",58,2058,"strict equifinality"
28746,3666,0.360174984091734,0.997636909902622,"finite Zipf reference",58,2058,"strict equifinality"
33594,3870,0.333806266736343,0.995627833908991,"finite Zipf reference",58,2058,"strict equifinality"
39259,4082,0.30517804444824,0.989911612551492,"finite Zipf reference",58,2058,"strict equifinality"
45879,4278,0.266637708789595,0.980443640143504,"finite Zipf reference",58,2058,"strict equifinality"
53616,4441,0.227746789990099,0.973215020900908,"finite Zipf reference",58,2058,"strict equifinality"
62657,4586,0.189078130160178,0.97270086728329,"finite Zipf reference",58,2058,"strict equifinality"
73223,4691,0.189078130160178,0.97270086728329,"finite Zipf reference",58,2058,"strict equifinality"
85570,4800,0.189078130160178,0.97270086728329,"finite Zipf reference",58,2058,"strict equifinality"
100000,4887,0.189078130160178,0.97270086728329,"finite Zipf reference",58,2058,"strict equifinality"
500,196,0.835906115415222,0.99738836323433,"Zipf Markov control",58,2058,"strict equifinality"
584,224,0.835906115415222,0.99738836323433,"Zipf Markov control",58,2058,"strict equifinality"
683,258,0.835906115415222,0.99738836323433,"Zipf Markov control",58,2058,"strict equifinality"
798,294,0.835906115415222,0.99738836323433,"Zipf Markov control",58,2058,"strict equifinality"
933,340,0.799870794808884,0.99601823888811,"Zipf Markov control",58,2058,"strict equifinality"
1090,383,0.761514488187824,0.996501609012235,"Zipf Markov control",58,2058,"strict equifinality"
1274,422,0.737080879336417,0.997904841491329,"Zipf Markov control",58,2058,"strict equifinality"
1488,473,0.698310659654764,0.998763174689013,"Zipf Markov control",58,2058,"strict equifinality"
1739,529,0.690377689899295,0.998823597983849,"Zipf Markov control",58,2058,"strict equifinality"
2033,596,0.702861487501784,0.998626444428155,"Zipf Markov control",58,2058,"strict equifinality"
2375,648,0.701666761156646,0.998658697482778,"Zipf Markov control",58,2058,"strict equifinality"
2776,727,0.700580968518954,0.99865632862218,"Zipf Markov control",58,2058,"strict equifinality"
3244,823,0.694231991080938,0.99841309492965,"Zipf Markov control",58,2058,"strict equifinality"
3791,915,0.700079282969119,0.998835818508134,"Zipf Markov control",58,2058,"strict equifinality"
4431,1017,0.692002781749309,0.999256066078726,"Zipf Markov control",58,2058,"strict equifinality"
5178,1122,0.678151796724763,0.999659956017327,"Zipf Markov control",58,2058,"strict equifinality"
6051,1252,0.670167053521794,0.999345363986364,"Zipf Markov control",58,2058,"strict equifinality"
7071,1405,0.654035188630755,0.998389395077976,"Zipf Markov control",58,2058,"strict equifinality"
8263,1547,0.631379905562324,0.997049994641025,"Zipf Markov control",58,2058,"strict equifinality"
9657,1701,0.6049559612639,0.998097323433356,"Zipf Markov control",58,2058,"strict equifinality"
11285,1859,0.580868883972458,0.999650895243186,"Zipf Markov control",58,2058,"strict equifinality"
13188,2026,0.569729614203477,0.999765350329315,"Zipf Markov control",58,2058,"strict equifinality"
15412,2224,0.561527523879307,0.999854152216167,"Zipf Markov control",58,2058,"strict equifinality"
18011,2422,0.541779281773601,0.998051937992206,"Zipf Markov control",58,2058,"strict equifinality"
21049,2637,0.512214229017749,0.99505084067325,"Zipf Markov control",58,2058,"strict equifinality"
24598,2873,0.48151490706426,0.995391162950956,"Zipf Markov control",58,2058,"strict equifinality"
28746,3060,0.459697134989183,0.996850741483185,"Zipf Markov control",58,2058,"strict equifinality"
33594,3259,0.433332906784795,0.997818810055753,"Zipf Markov control",58,2058,"strict equifinality"
39259,3498,0.404272347885185,0.996635911014754,"Zipf Markov control",58,2058,"strict equifinality"
45879,3754,0.378240291129821,0.99062126147223,"Zipf Markov control",58,2058,"strict equifinality"
53616,3963,0.33963106009078,0.982237662865412,"Zipf Markov control",58,2058,"strict equifinality"
62657,4153,0.290926780016475,0.978645319322375,"Zipf Markov control",58,2058,"strict equifinality"
73223,4329,0.290926780016475,0.978645319322375,"Zipf Markov control",58,2058,"strict equifinality"
85570,4480,0.290926780016475,0.978645319322375,"Zipf Markov control",58,2058,"strict equifinality"
100000,4609,0.290926780016475,0.978645319322375,"Zipf Markov control",58,2058,"strict equifinality"
500,54,1.80160399837623,0.729681769984439,"latent mixture",58,2058,"strict equifinality"
584,54,1.80160399837623,0.729681769984439,"latent mixture",58,2058,"strict equifinality"
683,55,1.80160399837623,0.729681769984439,"latent mixture",58,2058,"strict equifinality"
798,60,1.80160399837623,0.729681769984439,"latent mixture",58,2058,"strict equifinality"
933,69,2.45940873719746,0.873647008507632,"latent mixture",58,2058,"strict equifinality"
1090,163,2.79900766200656,0.939706794331698,"latent mixture",58,2058,"strict equifinality"
1274,330,2.84887069863771,0.946876805415614,"latent mixture",58,2058,"strict equifinality"
1488,420,2.39258976846692,0.881052073673319,"latent mixture",58,2058,"strict equifinality"
1739,522,1.61039512515041,0.894551574814246,"latent mixture",58,2058,"strict equifinality"
